,time,resids,b_predictor
53,,,-0.0001119047619047619
54,,,-0.00011300000000000001
55,,,-0.0001122222222222222
56,,,-0.00011266666666666666
57,,,-0.00011266666666666666
58,,,-0.00011388888888888888
59,,,-0.00011371428571428572
60,,,-0.00010999999999999999
61,,,-0.00010946666666666667
62,,,-0.00011106666666666668
63,,,-0.000111
64,,,-0.0001108888888888889
65,,,-0.00011104761904761904
66,,,-0.00019033333333333334
67,,,-0.00017316666666666668
68,,,-0.00017333333333333334
69,,,-0.0001731111111111111
70,,,-0.00017266666666666664
71,,,-0.00017333333333333334
72,,,-0.00016533333333333333
73,,,-0.00016666666666666666
74,,,
75,,,-0.0001721111111111111
76,,,-0.00017533333333333333
77,,,-0.00017533333333333333
78,,,-0.00017566666666666666
79,,,-0.00017616666666666668
80,,,-0.000176
81,,,-0.00017622222222222223
82,,,-0.00018233333333333334
83,,,-0.0001164
84,,,-0.00011666666666666667
85,,,-0.00011558333333333334
86,,,-0.00011588888888888889
87,,,-0.00011555555555555555
88,,,-0.00011575000000000001
89,,,-8.633333333333332e-05
90,,,-7.6e-05
91,,,-0.0001152
92,,,-0.000115
93,,,-0.0001160952380952381
94,,,-0.00011485714285714285
95,,,-0.0001151111111111111
96,,,-0.00011533333333333334
97,,,-0.00011533333333333334
98,,,-0.00011633333333333335
99,,,-0.000119
100,,,-0.000106
101,,,-0.000106
102,,,-0.000106
103,,,-0.00010999999999999999
104,,,-0.00011533333333333334
105,,,-0.00011533333333333334
106,,,-0.00011608333333333333
107,,,-0.00011733333333333333
108,,,-0.00011708333333333334
109,,,-0.000116
110,,,-0.00019466666666666666
111,,,-0.00017714285714285713
112,,,-0.00017766666666666666
113,,,-0.0001772
114,,,-0.00017733333333333335
115,,,-0.00017733333333333335
116,,,-0.00025466666666666666
117,,,-0.00024119999999999998
118,,,-0.000242
119,,,-0.00023480000000000002
120,,,-0.00023483333333333334
121,,,-0.00023475000000000001
122,,,-0.00023533333333333335
123,,,-0.0002425
124,,,-0.0002392222222222222
125,,,-0.0002359259259259259
126,,,-0.00023561904761904763
127,,,-0.0002305714285714286
128,,,-0.00023241666666666666
129,,,-0.00022733333333333335
130,,,-0.00022766666666666668
131,,,-0.00023813333333333334
132,,,-0.000241
133,,,-0.00017752380952380952
134,,,-0.00017866666666666668
135,,,-0.00019247619047619048
136,,,-0.00011342857142857144
137,,,-0.00011390476190476191
138,,,-0.00011371428571428572
139,,,-0.00011399999999999999
140,,,-0.00011385185185185185
141,,,-0.00011390476190476191
142,,,-0.00011352380952380952
143,,,-0.0001138095238095238
144,,,-0.0001136
145,,,-0.00011374999999999999
146,,,-0.00011374999999999999
147,,,-0.00011399999999999999
148,,,-0.00011358333333333332
149,,,-0.00011438095238095238
150,,,-0.00011496296296296297
151,,,-0.00011533333333333334
152,,,-0.00018696296296296297
153,,,-0.00017733333333333335
154,,,-0.00017546666666666669
155,,,-0.000168
156,,,-0.00017733333333333335
157,,,
158,,,-0.00017222222222222224
159,,,-0.00017783333333333334
160,,,-0.00017755555555555553
161,,,-0.00017633333333333333
162,,,-0.00017653333333333333
163,,,-0.00026
164,,,-0.00023933333333333331
165,,,-0.00023879999999999998
166,,,-0.00023281481481481482
167,,,-0.00023980952380952379
168,,,-0.00016433333333333333
169,,,-0.00016177777777777778
170,,,-0.00016666666666666666
171,,,-0.00015866666666666666
172,,,-0.00015866666666666666
173,,,-0.00015906666666666667
174,,,-0.00012866666666666669
175,,,-0.00012591666666666667
176,,,-0.0001516
177,,,-0.00016066666666666668
178,,,
179,,,-0.0001668888888888889
180,,,-0.0001751111111111111
181,,,-0.00016866666666666666
182,,,-0.00016733333333333333
183,,,-0.00016866666666666666
184,,,-0.00010209523809523811
185,,,-0.00018058333333333335
186,,,-0.00016266666666666667
187,,,-9.933333333333333e-05
188,,,-0.00010053333333333333
189,,,-0.00010400000000000001
190,,,-9.990476190476191e-05
191,,,-9.891666666666668e-05
192,,,-0.00010133333333333333
193,,,-0.00010025
194,,,-9.906666666666667e-05
195,,,-0.00010038095238095238
196,,,-0.00010011111111111112
197,,,-0.00010714285714285715
198,,,-0.00010558333333333333
199,,,-0.00010255555555555555
200,,,-0.00010666666666666667
201,,,-0.00018990476190476193
202,,,-0.00017466666666666667
203,,,-0.000172
204,,,-0.000172
205,,,-0.00024613333333333337
206,,,-0.00023085714285714284
207,,,-0.00023125
208,,,-0.00023548148148148148
209,,,-0.00023495238095238096
210,,,-0.00023304761904761903
211,,,-0.00023055555555555557
212,,,-0.00023342857142857141
213,,,-0.00023546666666666668
214,,,-0.00016666666666666666
215,,,-0.00016146666666666667
216,,,-0.0001588888888888889
217,,,-0.00015999999999999999
218,,,-0.00016266666666666667
219,,,-0.00016666666666666666
220,,,-0.00016666666666666666
221,,,-0.00016416666666666665
222,,,-0.00017066666666666668
223,,,-0.00016666666666666666
224,,,-0.00016666666666666666
225,,,-0.00017733333333333335
226,,,-0.00010546666666666668
227,,,-0.0001872
228,,,-0.00016466666666666667
229,,,-0.00016866666666666666
230,,,-0.00016866666666666666
231,,,-0.00016666666666666666
232,,,-0.00016533333333333333
233,,,-0.000164
234,,,-0.00016733333333333333
235,,,-0.00016733333333333333
236,,,-0.00016333333333333334
237,,,-0.00016666666666666666
238,,,-0.00016666666666666666
239,,,-0.00016625
240,,,-0.00016566666666666666
241,,,-0.000164
242,,,-0.00016600000000000002
243,,,-0.00024533333333333335
244,,,-0.00022952380952380954
245,,,-0.00022888888888888888
246,,,-0.00023066666666666667
247,,,-0.00023209523809523808
248,,,-0.00023066666666666667
249,,,-0.00022666666666666666
250,,,-0.00022675
251,,,-0.00023247619047619047
252,,,-0.00022608333333333332
253,,,-0.00022386666666666667
254,,,-0.00022158333333333334
255,,,-0.00022247619047619047
256,,,-0.00016358333333333332
257,,,-0.00016666666666666666
258,,,-0.00016666666666666666
259,,,-0.00016666666666666666
260,,,-0.00016666666666666666
261,,,-0.000154
262,,,-0.00012466666666666667
263,,,-0.0001298095238095238
264,,,-0.00016333333333333334
265,,,-0.00015483333333333332
266,,,-0.00015911111111111112
267,,,-0.00016133333333333332
268,,,-0.000164
269,,,-0.00016333333333333334
270,,,-0.00018066666666666668
271,,,-0.00016999999999999999
272,,,-0.00015033333333333332
273,,,-0.00014657142857142855
274,,,-0.00016022222222222222
275,,,-0.000164
276,,,-0.00016066666666666668
277,,,-0.00016066666666666668
278,,,-0.00016333333333333334
279,,,-0.00015533333333333333
280,,,-0.00016333333333333334
281,,,-0.00016266666666666667
282,,,-0.00015999999999999999
283,,,-0.00016183333333333335
284,,,-0.00016177777777777778
285,,,-0.0002446666666666667
286,,,-0.00021980952380952381
287,,,-0.0002100952380952381
288,,,-0.00021257142857142858
289,,,-0.00021199999999999998
290,,,-0.0002168148148148148
291,,,-0.00022333333333333333
292,,,-0.00022066666666666667
293,,,-0.00021961904761904762
294,,,-0.000219
295,,,-0.00021933333333333334
296,,,-0.00021991666666666668
297,,,-0.00021999999999999998
298,,,-0.00021975
299,,,-0.0002188
300,,,-0.0002188333333333333
301,,,-0.00021988888888888888
302,,,-0.00022266666666666667
303,,,-0.00022426666666666665
304,,,-0.000224
305,,,-0.0002238095238095238
306,,,-0.0002245
307,,,-0.00022416666666666665
308,,,-0.00022783333333333333
309,,,-0.00022266666666666667
310,,,-0.00015466666666666667
311,,,-0.00015533333333333333
312,,,-0.00015386666666666665
313,,,-0.00015266666666666667
314,,,-8.8e-05
315,,,-8.9e-05
316,,,-8.6e-05
317,,,-8.6e-05
318,,,-8.6e-05
319,,,-2.0666666666666666e-05
320,,,-2.2e-05
321,,,-1.725e-05
322,,,-1.1200000000000001e-05
323,,,-9.4e-05
324,,,-0.00015733333333333333
325,,,-0.00015033333333333332
326,,,-0.0001499047619047619
327,,,-0.00015
328,,,-0.00015
329,,,-0.00014925
330,,,-0.000232
331,,,-0.00021295238095238097
332,,,-0.00021199999999999998
333,,,-0.00021316666666666665
334,,,-0.00021142857142857142
335,,,-0.0002115
336,,,-0.00021133333333333334
337,,,-0.00021216666666666668
338,,,-0.00021142857142857145
339,,,-0.00020999999999999998
340,,,-0.00021141666666666666
341,,,-0.00021091666666666665
342,,,-0.00021104761904761903
343,,,-0.00021075
344,,,-0.00021028571428571429
345,,,-0.00021155555555555557
346,,,-0.00020895238095238096
347,,,-0.00021116666666666666
348,,,-0.00020847619047619049
349,,,-0.00020749999999999998
350,,,-0.0002077142857142857
351,,,-0.00020725
352,,,-0.00020533333333333333
353,,,-0.00020155555555555557
354,,,-0.00017657142857142858
355,,,-0.00015985185185185186
356,,,-0.00019123809523809523
357,,,-0.000207
358,,,-0.00020625
359,,,-0.0002060952380952381
360,,,-0.0002094074074074074
361,,,-0.00020533333333333333
362,,,-0.00020558333333333333
363,,,-0.00020333333333333333
364,,,-0.00020316666666666665
365,,,-0.00020304761904761906
366,,,-0.00020208333333333333
367,,,-0.000202
368,,,-0.00020390476190476192
369,,,-0.00020191666666666668
370,,,-0.00020103703703703703
371,,,-0.000202
372,,,-0.0002021111111111111
373,,,-0.00020283333333333332
374,,,-0.00020258333333333332
375,,,-0.00020385185185185187
376,,,-0.000202
377,,,-0.00020133333333333334
378,,,-0.00020191666666666668
379,,,-0.000202
380,,,-0.0002014166666666667
381,,,-0.00019666666666666669
382,,,-0.00019066666666666668
383,,,-0.00019057142857142856
384,,,-0.00019008333333333336
385,,,-0.0001942857142857143
386,,,-0.00019914285714285715
387,,,-0.00019866666666666665
388,,,-0.00019973333333333333
389,,,-0.00019761904761904763
390,,,-0.00019703703703703704
391,,,-0.00019666666666666669
392,,,-0.00019741666666666668
393,,,-0.00019788888888888889
394,,,-0.00019641666666666668
395,,,-0.00019592592592592594
396,,,-0.0001953333333333333
397,,,-0.00020723809523809524
398,,,-0.0001296190476190476
399,,,-0.00013108333333333334
400,,,-0.00013133333333333332
401,,,-0.00013085714285714285
402,,,-0.00013044444444444445
403,,,-0.00013
404,,,-0.00013116666666666667
405,,,-0.00013058333333333333
406,,,-0.00012983333333333334
407,,,-0.0001294285714285714
408,,,-0.00020424999999999998
409,,,-0.00019441666666666666
410,,,-0.00018570370370370371
411,,,-0.00018314285714285717
412,,,-0.0001856666666666667
413,,,-0.000182
414,,,-0.00012571428571428572
415,,,-0.00013296296296296296
416,,,-0.00012659259259259261
417,,,-0.00013
418,,,-0.00013844444444444445
419,,,-0.00013706666666666667
420,,,-0.00013552380952380953
421,,,-0.00013611111111111113
422,,,-0.00013558333333333334
423,,,-0.0001352
424,,,-0.00013458333333333332
425,,,-0.00020758333333333333
426,,,-0.00019791666666666666
427,,,-0.00019733333333333332
428,,,-0.00019666666666666669
429,,,-0.0001959047619047619
430,,,-0.0001957037037037037
431,,,-0.00019485714285714283
432,,,-0.0001945
433,,,-0.00019477777777777777
434,,,-0.00019483333333333332
435,,,-0.0001945833333333333
436,,,-0.000194
437,,,-0.00018933333333333332
438,,,-0.00018408333333333333
439,,,-0.00018399999999999997
440,,,-0.00016585185185185184
441,,,-0.00015085714285714287
442,,,-0.00016961904761904762
443,,,-0.00019183333333333335
444,,,-0.00019058333333333335
445,,,-0.00019
446,,,-0.00018944444444444445
447,,,-0.0001889166666666667
448,,,-0.00018866666666666668
449,,,-0.00018838095238095238
450,,,-0.00018755555555555555
451,,,-0.00018675
452,,,-0.00018533333333333336
453,,,-0.00018533333333333336
454,,,-0.00018533333333333336
455,,,-0.00018495238095238097
456,,,-0.00018428571428571428
457,,,-0.0001844
458,,,-0.0001838095238095238
459,,,-0.00018341666666666666
460,,,-0.00018385185185185187
461,,,-0.0001835238095238095
462,,,-0.00018950000000000003
463,,,-0.00011171428571428571
464,,,-0.00010866666666666667
465,,,-9.733333333333333e-05
466,,,-8.658333333333334e-05
467,,,-0.00010857142857142856
468,,,-0.0001145
469,,,-0.00011361904761904762
470,,,-0.00011259259259259259
471,,,-0.0001122222222222222
472,,,-0.00011266666666666666
473,,,-0.00011333333333333333
474,,,-0.00011291666666666667
475,,,-0.00011266666666666666
476,,,-0.0001851111111111111
477,,,-0.00017666666666666666
478,,,-0.0001578666666666667
479,,,-0.00016544444444444443
480,,,-0.0001739259259259259
481,,,-0.0001735
482,,,-0.00017266666666666664
483,,,
484,,,
485,,,
486,,,
487,,,
488,,,
489,,,
490,,,
491,,,
492,,,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
500,,,
501,,,
502,,,
503,,,
504,,,
505,,,
506,,,
507,,,
508,,,
509,,,
510,,,
511,,,
512,,,
513,,,
514,,,
515,,,
516,,,
517,,,
518,,,
519,,,
520,,,
521,,,
522,,,
523,,,
524,,,
525,,,
526,,,
527,,,
528,,,
529,,,
530,,,
531,,,
532,,,
533,,,
534,,,
535,,,
536,,,
537,,,
538,,,
539,,,
540,,,
541,,,
542,,,
543,,,
544,,,
545,,,
546,,,
547,,,
548,,,
549,,,
550,,,
551,,,
552,,,
553,,,
554,,,
555,,,
556,,,-2.266666666666667e-05
557,,,
558,,,
559,,,
560,,,
561,,,
562,,,
563,,,
564,,,-8.666666666666667e-05
565,,,-8.552380952380953e-05
566,,,-8.583333333333334e-05
567,,,-8.771428571428572e-05
568,,,-8.8e-05
569,,,-8.847619047619048e-05
570,,,-8.866666666666666e-05
571,,,-8.866666666666666e-05
572,,,-8.866666666666666e-05
573,,,-8.833333333333332e-05
574,,,-8.711111111111112e-05
575,,,-8.675e-05
576,,,-8.723809523809525e-05
577,,,-0.0001621666666666667
578,,,-0.00012666666666666664
579,,,-0.00014104761904761904
580,,,-0.00013857142857142857
581,,,-0.00013533333333333336
582,,,-0.0001381904761904762
583,,,-0.00014783333333333334
584,,,-8.116666666666667e-05
585,,,-8.162962962962963e-05
586,,,-6.542857142857142e-05
587,,,-7.099999999999999e-05
588,,,-7.933333333333333e-05
589,,,-8.247619047619047e-05
590,,,-8.173333333333333e-05
591,,,-8.058333333333333e-05
592,,,6.577777777777777e-05
593,,,5.408333333333334e-05
594,,,4.857142857142857e-05
595,,,5e-05
596,,,5.285714285714286e-05
597,,,5.133333333333333e-05
598,,,5.628571428571429e-05
599,,,7.318518518518518e-05
600,,,7.458333333333332e-05
601,,,2.380952380952387e-06
602,,,8.380952380952392e-06
603,,,-1.2833333333333326e-05
604,,,-1.8952380952380956e-05
605,,,-0.00010192592592592594
606,,,-8.162962962962963e-05
607,,,-7.925e-05
608,,,-7.914285714285713e-05
609,,,-8.274999999999999e-05
610,,,-7.966666666666667e-05
611,,,-7.633333333333334e-05
612,,,-7.78095238095238e-05
613,,,-7.8e-05
614,,,-7.095238095238095e-05
615,,,-4.2518518518518515e-05
616,,,-6.371428571428572e-05
617,,,-6.628571428571428e-05
618,,,-6.457142857142858e-05
619,,,-7.616666666666667e-05
620,,,-7.607407407407408e-05
621,,,-7.658333333333333e-05
622,,,-8.425e-05
623,,,-8.780952380952382e-05
624,,,-1.9428571428571434e-05
625,,,-9.541666666666666e-05
626,,,-8.825e-05
627,,,-8.925e-05
628,,,-8.983333333333331e-05
629,,,-9.133333333333331e-05
630,,,-9.133333333333331e-05
631,,,-9.066666666666666e-05
632,,,-9.066666666666666e-05
633,,,-9.123809523809524e-05
634,,,-9.124999999999998e-05
635,,,-9.116666666666664e-05
636,,,-8.885714285714284e-05
637,,,-8.228571428571428e-05
638,,,-8.149999999999999e-05
639,,,-8.133333333333334e-05
640,,,-1.7416666666666665e-05
641,,,5.108333333333333e-05
642,,,4.676190476190476e-05
643,,,4.666666666666667e-05
644,,,4.666666666666667e-05
645,,,4.592592592592592e-05
646,,,4.666666666666667e-05
647,,,4.6500000000000005e-05
648,,,-3.679999999999999e-05
649,,,-1.9523809523809527e-05
650,,,-9.350000000000001e-05
651,,,-8.841666666666666e-05
652,,,-8.841666666666666e-05
653,,,-8.838095238095239e-05
654,,,-8.8e-05
655,,,-8.346666666666667e-05
656,,,-8.276190476190475e-05
657,,,-7.758333333333334e-05
658,,,-7.744444444444446e-05
659,,,-8.022222222222222e-05
660,,,-8.714285714285714e-05
661,,,-9.199999999999999e-05
662,,,-8.8e-05
663,,,-8.733333333333333e-05
664,,,-8.733333333333333e-05
665,,,-8.733333333333333e-05
666,,,-9.4e-05
667,,,-8.950000000000001e-05
668,,,-8.8e-05
669,,,-8.4e-05
670,,,-8.696296296296295e-05
671,,,-1.9333333333333337e-05
672,,,-1.75e-05
673,,,-1.7333333333333332e-05
674,,,-9.583333333333337e-06
675,,,5.808333333333333e-05
676,,,5.2148148148148144e-05
677,,,5.633333333333333e-05
678,,,5.683333333333333e-05
679,,,4.8666666666666666e-05
680,,,4.8666666666666666e-05
681,,,4.304761904761904e-05
682,,,-3.541666666666667e-05
683,,,-2.2333333333333332e-05
684,,,-2.0916666666666666e-05
685,,,-2.1333333333333338e-05
686,,,-2.5916666666666675e-05
687,,,-2.266666666666667e-05
688,,,-9.558333333333334e-05
689,,,-8.961904761904762e-05
690,,,-8.999999999999999e-05
691,,,-0.00017188888888888888
692,,,-0.00015375
693,,,-0.00014657142857142855
694,,,-0.00014647619047619047
695,,,-0.0001466666666666667
696,,,-0.00015091666666666666
697,,,-0.00015391666666666665
698,,,-0.00015475
699,,,-0.00015833333333333332
700,,,-1.6249999999999995e-05
701,,,-2.4857142857142866e-05
702,,,-2.600000000000001e-05
703,,,-2.5238095238095243e-05
704,,,-1.1777777777777783e-05
705,,,1.4333333333333339e-05
706,,,-7.809523809523814e-06
707,,,-2.4666666666666672e-05
708,,,-2.4666666666666672e-05
709,,,-2.4952380952380963e-05
710,,,-1.7851851851851853e-05
711,,,-1.6e-05
712,,,-1.5833333333333336e-05
713,,,-1.571428571428572e-05
714,,,-1.533333333333333e-05
715,,,-8.758333333333333e-05
716,,,-8.916666666666666e-05
717,,,-9.028571428571428e-05
718,,,-9.616666666666666e-05
719,,,-2.866666666666667e-05
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
101,,,
102,,,
103,,,
104,,,
105,,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
121,,,
122,,,
123,,,
124,,,
125,,,
126,,,
127,,,
128,,,
129,,,
130,,,
131,,,
132,,,
133,,,
134,,,
135,,,
136,,,
137,,,
138,,,
139,,,
140,,,
141,,,
142,,,
143,,,
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,,,
153,,,
154,,,
155,,,
156,,,
157,,,
158,,,
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,,,
169,,,
170,,,
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,,,
189,,,
190,,,
191,,,
192,,,
193,,,
194,,,
195,,,
196,,,
197,,,
198,,,
199,,,
200,,,
201,,,
202,,,
203,,,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
210,,,
211,,,
212,,,
213,,,
214,,,
215,,,
216,,,
217,,,
218,,,
219,,,
220,,,
221,,,
222,,,
223,,,
224,,,
225,,,
226,,,
227,,,
228,,,
229,,,
230,,,
231,,,
232,,,
233,,,
234,,,
235,,,
236,,,
237,,,
238,,,
239,,,
240,,,
241,,,
242,,,
243,,,
244,,,
245,,,
246,,,
247,,,
248,,,
249,,,
250,,,
251,,,
252,,,
253,,,
254,,,
255,,,
256,,,
257,,,
258,,,
259,,,
260,,,
261,,,
262,,,
263,,,
264,,,
265,,,
266,,,
267,,,
268,,,
269,,,
270,,,
271,,,
272,,,
273,,,
274,,,
275,,,
276,,,
277,,,
278,,,
279,,,
280,,,
281,,,
282,,,
283,,,
284,,,
285,,,
286,,,
287,,,
288,,,
289,,,
290,,,
291,,,
292,,,
293,,,
294,,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,,,
301,,,
302,,,
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,,,
312,,,
313,,,
314,,,
315,,,
316,,,
317,,,
318,,,
319,,,
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,,,
327,,,
328,,,
329,,,
330,,,
331,,,
332,,,
333,,,
334,,,
335,,,
336,,,
337,,,
338,,,
339,,,
340,,,
341,,,
342,,,
343,,,
344,,,
345,,,
346,,,
347,,,
348,,,
349,,,
350,,,
351,,,
352,,,
353,,,
354,,,
355,,,
356,,,
357,,,
358,,,
359,,,
360,,,
361,,,
362,,,
363,,,
364,,,
365,,,
366,,,
367,,,
368,,,
369,,,
370,,,
371,,,
372,,,
373,,,
374,,,
375,,,
376,,,
377,,,
378,,,
379,,,
380,,,
381,,,
382,,,
383,,,
384,,,
385,,,
386,,,
387,,,
388,,,
389,,,
390,,,
391,,,
392,,,
393,,,
394,,,
395,,,
396,,,
397,,,
398,,,
399,,,
400,,,
401,,,
402,,,
403,,,
404,,,
405,,,
406,,,
407,,,
408,,,
409,,,
410,,,
411,,,
412,,,
413,,,
414,,,
415,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,,,
458,,,
459,,,
460,,,
461,,,
462,,,
463,,,
464,,,
465,,,
466,,,
467,,,
468,,,
469,,,
470,,,
471,,,
472,,,
473,,,
474,,,
475,,,
476,,,
477,,,
478,,,
479,,,
480,,,
481,,,
482,,,
483,,,
484,,,
485,,,
486,,,
487,,,
488,,,
489,,,
490,,,
491,,,
492,,,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
500,,,
501,,,
502,,,
503,,,
504,,,
505,,,
506,,,
507,,,
508,,,
509,,,
510,,,
511,,,
512,,,
513,,,
514,,,
515,,,
516,,,
517,,,
518,,,
519,,,
520,,,
521,,,
522,,,
523,,,
524,,,
525,,,
526,,,
527,,,
528,,,
529,,,
530,,,
531,,,
532,,,
533,,,
534,,,
535,,,
536,,,
537,,,
538,,,
539,,,
540,,,
541,,,
542,,,
543,,,
